iter,split,loss,lr,cpsnr,psnr,ssim,time
62,train,0.013735,1.289e-04,,,,32.1
63,train,0.017913,1.269e-04,,,,32.5
64,train,0.016312,1.249e-04,,,,33.0
65,train,0.015414,1.228e-04,,,,33.6
66,train,0.017102,1.208e-04,,,,34.0
67,train,0.024718,1.187e-04,,,,34.5
68,train,0.015502,1.167e-04,,,,35.0
69,train,0.017551,1.146e-04,,,,35.5
70,train,0.022823,1.125e-04,,,,36.0
71,train,0.027954,1.105e-04,,,,36.6
72,train,0.018204,1.084e-04,,,,37.1
73,train,0.020347,1.063e-04,,,,37.6
74,train,0.022505,1.042e-04,,,,38.1
75,train,0.009443,1.021e-04,,,,38.7
76,train,0.016522,1.000e-04,,,,39.2
77,train,0.018062,9.791e-05,,,,39.8
78,train,0.021091,9.581e-05,,,,40.3
79,train,0.017127,9.372e-05,,,,40.8
80,train,0.015214,9.163e-05,,,,41.3
81,train,0.014415,8.955e-05,,,,41.8
82,train,0.020254,8.747e-05,,,,42.4
83,train,0.016707,8.539e-05,,,,42.9
84,train,0.016475,8.332e-05,,,,43.5
85,train,0.012513,8.126e-05,,,,44.0
86,train,0.015892,7.921e-05,,,,44.5
87,train,0.017265,7.716e-05,,,,45.0
88,train,0.018471,7.513e-05,,,,45.6
89,train,0.021396,7.311e-05,,,,46.2
90,train,0.014384,7.110e-05,,,,46.7
91,train,0.011752,6.910e-05,,,,47.2
92,train,0.014322,6.711e-05,,,,47.7
93,train,0.012651,6.514e-05,,,,48.2
94,train,0.015824,6.319e-05,,,,48.7
95,train,0.016165,6.125e-05,,,,49.3
96,train,0.015425,5.933e-05,,,,49.8
97,train,0.024575,5.742e-05,,,,50.4
98,train,0.010009,5.554e-05,,,,50.9
99,train,0.012153,5.367e-05,,,,51.4
100,train,0.014629,5.182e-05,,,,51.9
101,train,0.021282,5.000e-05,,,,52.5
102,train,0.015905,4.820e-05,,,,53.0
103,train,0.018373,4.642e-05,,,,53.5
104,train,0.024356,4.466e-05,,,,54.0
105,train,0.016948,4.293e-05,,,,54.6
106,train,0.017166,4.122e-05,,,,55.1
107,train,0.019096,3.954e-05,,,,55.6
108,train,0.019546,3.789e-05,,,,56.2
109,train,0.020600,3.626e-05,,,,56.7
110,train,0.016363,3.466e-05,,,,57.2
111,train,0.017780,3.309e-05,,,,57.7
112,train,0.014256,3.155e-05,,,,58.3
113,train,0.014201,3.003e-05,,,,58.8
114,train,0.016084,2.855e-05,,,,59.3
115,train,0.012184,2.710e-05,,,,59.8
116,train,0.010380,2.569e-05,,,,60.3
117,train,0.019481,2.430e-05,,,,60.9
118,train,0.021556,2.295e-05,,,,61.3
119,train,0.019522,2.163e-05,,,,61.9
120,train,0.008712,2.035e-05,,,,62.4
121,train,0.016388,1.910e-05,,,,62.9
122,train,0.021850,1.789e-05,,,,63.4
123,train,0.014660,1.671e-05,,,,63.9
124,train,0.017579,1.557e-05,,,,64.4
125,train,0.011962,1.446e-05,,,,64.9
126,train,0.021536,1.340e-05,,,,65.5
127,train,0.030503,1.237e-05,,,,66.0
128,train,0.013109,1.138e-05,,,,66.6
129,train,0.017410,1.043e-05,,,,67.0
130,train,0.014331,9.517e-06,,,,67.5
131,train,0.021355,8.645e-06,,,,68.1
132,train,0.014204,7.814e-06,,,,68.6
133,train,0.013625,7.022e-06,,,,69.1
134,train,0.012888,6.272e-06,,,,69.7
135,train,0.014108,5.562e-06,,,,70.2
